page_likes,page_checkin,daily_crowd,page_category,F1,F2,F3,F4,F5,F6,F7,F8,c1,c2,c3,c4,c5,base_time,post_length,share_count,promotion,h_target,post_day,basetime_day
1018,1399,35,54,2,0.770833333333333,1,0.77027006447234,0,2,0.291666666666667,0,2,0,2,2,-2,41,0,1,0,24,tuesday,thursday
5970921,53096,234501,9,1315,133.943113772455,48,229.549480134078,0,993,48.9491017964072,12.5,78,78,0,78,78,14,129,663,0,24,sunday,sunday
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,175,51,124,169,-73,38,625,127,0,24,sunday,monday
72615,0,3569,14,1263,28.3468468468468,6,131.45626294184,0,558,7.2454954954955,1,0,0,0,0,0,0,0,1,0,24,monday,monday
2035731,0,6523,14,184,24.8720379146919,12,38.3757640381941,0,150,9.80094786729858,1,24,0,24,24,-24,48,0,41,0,24,tuesday,thursday
73993,0,50204,18,1046,97.2615384615385,35,203.451772922542,0,810,43.7384615384615,6,2,1,1,2,0,31,148,4,0,24,tuesday,wednesday
468063,601,137,77,760,32.1022364217252,8,86.263226118097,0,261,11.1022364217252,2,19,0,19,19,-19,40,11,14,0,24,thursday,saturday
204478,0,3661,92,423,51.45,13,78.9654829656604,0,365,20.7583333333333,4,48,48,0,48,48,23,36,1,0,24,monday,tuesday
253349,0,1888,44,69,4.95289855072464,2,7.74114446870489,0,60,1.79891304347826,0,4,4,0,4,4,20,55,1,0,24,friday,saturday
400487,0,57833,13,414,26.6354916067146,15,44.9415979862141,0,300,10.9016786570743,3,18,6,12,18,-6,28,144,19,0,24,friday,saturday
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,164,2,13,155,-11,67,2135,84,0,24,friday,monday
25879,0,1970,36,227,15.8055842812823,10,20.1817350601,0,134,6.45811789038263,3,12,12,0,12,12,6,0,88,0,24,wednesday,wednesday
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,55,2,17,47,-15,55,525,40,0,24,monday,wednesday
2549867,186370,177095,9,1041,227.413194444444,175,197.213274903412,0,942,79.1736111111111,18,135,135,0,135,135,19,92,187,0,24,thursday,friday
1959278,0,12641,18,538,21.452787258248,11,37.7694007688531,0,474,8.55972696245734,3,11,3,8,10,-5,31,91,51,0,24,tuesday,thursday
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,27,0,13,26,-13,51,917,98,0,24,wednesday,friday
3280313,1,39324,14,1609,195.89847715736,141.5,197.891383959476,0,1345,74.9365482233503,26,1345,1345,0,1345,1345,19,64,278,0,24,friday,saturday
3032492,4584,114769,9,558,23.890214797136,8,58.291341969809,0,459,10.1157517899761,2,0,0,0,0,0,0,118,4,0,24,wednesday,wednesday
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,45,14,31,41,-17,35,0,148,0,24,friday,sunday
16146,0,1994,36,40,5.41910828025478,4,5.79249606558383,0,32,2.04203821656051,1,0,0,0,0,0,51,51,11,0,24,tuesday,thursday
672411,1,14221,9,451,30.6619411123228,14,53.6250889554472,0,444,11.6444929116685,3,5,0,5,5,-5,38,164,3,0,24,sunday,tuesday
433536,615,11192,24,118,26.5177664974619,11,29.0077171438001,0,101,9.49238578680203,2,25,1,2,22,-1,69,353,8,0,24,sunday,wednesday
13517,0,34,18,15,7.94444444444444,6,4.3712726626645,0,15,1.91666666666667,0,9,9,0,9,9,19,15,1,0,24,saturday,sunday
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,68,22,46,62,-24,34,2229,59,0,24,saturday,monday
22665,0,15605,92,246,47.8640483383686,37,42.8146388472803,0,246,18.0377643504532,4,22,22,0,22,22,18,241,1,0,24,saturday,sunday
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,0,0,0,0,0,0,120,404,0,24,tuesday,tuesday
29392,0,597,91,23,1.92665474060823,1,2.8542385531005,0,19,0.749552772808587,0,0,0,0,0,0,20,83,1,0,24,thursday,friday
1432,1799,16,32,22,3.3125,0,6.78895012133688,0,13,1.3125,0,0,0,0,0,0,38,0,2,0,24,wednesday,friday
1128745,0,52663,9,674,47.5766129032258,20,91.9445516715154,0,576,21.3145161290323,4,18,2,16,17,-14,38,120,4,0,23,tuesday,thursday
287698,0,4752,24,719,17.6029900332226,10,53.0787685626073,0,403,6.11960132890366,2,14,0,2,14,-2,67,208,2,0,24,friday,monday
879585,11,49540,9,1097,102.405095541401,42,174.769406509671,0,999,36.2484076433121,3,17,6,11,16,-5,32,107,83,0,24,monday,wednesday
2470711,36,271475,9,1445,196.810140237325,132,214.501234232466,0,1080,68.4056094929881,14,386,0,19,372,-19,71,118,1380,0,24,monday,thursday
633016,183,168920,18,1009,113.984090909091,41.5,157.622008216409,0,582,49.8886363636364,11.5,3,0,1,3,-1,53,177,3,0,24,thursday,saturday
640987,0,84288,1,91,11.5530085959885,8,12.5043567583364,0,78,4.62607449856734,2,16,0,16,16,-16,36,50,153,0,5,wednesday,friday
25879,0,1970,36,227,15.8055842812823,10,20.1817350601,0,134,6.45811789038263,3,12,0,3,10,-3,57,0,69,0,24,saturday,tuesday
68306,0,3811,2,113,26.4857456140351,19,23.4252219815022,0,89,10.1820175438597,4,15,15,0,15,15,14,394,2,0,24,sunday,monday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,1,0,0,1,0,70,195,113,0,24,tuesday,thursday
92347,0,4867,24,222,24.2466216216216,16,30.7197993103412,0,210,10.0202702702703,3,13,0,13,13,-13,34,85,26,0,24,friday,sunday
1844988,9314,43448,9,930,111.97628458498,36,172.037290949099,0,769,44.4584980237154,10,138,12,126,126,-114,48,189,223,0,24,tuesday,thursday
264140,0,7653,24,131,25.0477386934673,23,19.7827454489906,0,117,9.7713567839196,4,30,7,23,30,-16,32,97,12,0,24,saturday,monday
3739454,30262,29943,9,1647,125.266666666667,28,244.89930810664,0,1529,52.6311111111111,6,334,35,76,281,-41,57,62,3,0,24,friday,sunday
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,23,2,21,22,-19,36,490,108,0,24,monday,tuesday
287698,0,4752,24,719,17.6029900332226,10,53.0787685626073,0,403,6.11960132890366,2,22,22,0,22,22,12,132,58,0,24,thursday,friday
865437,0,23219,24,356,44.1444444444444,28.5,50.0881580839914,0,298,16.9314814814815,5,22,22,0,22,22,15,40,29,0,24,wednesday,thursday
4349418,0,614043,9,1828,125.447115384615,53,260.968788826708,0,1174,73.4471153846154,32.5,68,68,0,68,68,18,73,63,0,15,wednesday,thursday
81756,0,2947,36,208,19.3184357541899,11,26.2555500024856,0,174,8.03631284916201,2,26,16,10,23,6,29,529,175,0,24,saturday,sunday
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,17,17,0,17,17,13,768,74,0,24,thursday,friday
55157,1029,2727,35,38,1.72556390977444,1,4.08415522845619,0,31,0.789473684210526,0,0,0,0,0,0,18,13,1,0,24,tuesday,wednesday
1174,0,3,24,24,5.21774193548387,4,5.37701272723866,0,23,2.07258064516129,0,8,8,0,8,8,3,2,2,0,24,wednesday,wednesday
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,19,0,5,18,-5,58,331,116,0,24,monday,thursday
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,11,1,10,10,-9,46,46,19,0,24,sunday,tuesday
663025,0,5954,24,865,57.2151898734177,36.5,101.358109451322,0,693,20.7626582278481,6,41,1,4,37,-3,66,202,1,0,24,wednesday,saturday
338997,0,128,16,61,8.78758169934641,5,10.4969950275942,0,47,3.38562091503268,1,15,15,0,15,15,22,0,38,0,24,wednesday,thursday
1045111,0,34768,16,1074,26.865671641791,3,117.139823180666,0,908,12.0174129353234,1,6,0,1,6,-1,59,0,305,0,24,monday,thursday
32319,666,406,32,22,2.04390243902439,1,3.26444622581129,0,17,0.848780487804878,0,0,0,0,0,0,29,45,1,0,24,monday,tuesday
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,17,17,0,17,17,11,154,12,0,24,friday,friday
425753,2197,10938,31,1340,129.455089820359,53.5,213.054411160183,0,1290,48.2664670658683,9,31,31,0,31,31,5,93,43,0,24,wednesday,wednesday
253349,0,1888,44,69,4.95289855072464,2,7.74114446870489,0,60,1.79891304347826,0,0,0,0,0,0,3,0,66,0,24,sunday,monday
672411,1,14221,9,451,30.6619411123228,14,53.6250889554472,0,444,11.6444929116685,3,15,1,6,13,-5,55,142,29,0,24,tuesday,thursday
8035,608,69,32,50,4.26344086021505,2,7.9053851925255,0,19,1.36021505376344,0,2,2,0,2,2,22,84,4,0,24,saturday,sunday
4072,0,601,24,43,9.73913043478261,9,8.71950532753434,0,38,4.2445652173913,1,4,1,3,4,-2,26,0,2,0,24,wednesday,friday
9108,0,35,8,39,6.48068669527897,4,7.64169809290068,0,32,2.13304721030043,0,9,9,0,9,9,8,114,11,0,24,saturday,sunday
19320,0,15,36,15,3.37337662337662,2,3.80279361098722,0,14,1.25649350649351,0,4,4,0,4,4,21,192,4,0,24,monday,tuesday
9774,0,2397,16,57,2.68126094570928,1,5.72210962103093,0,54,1.21891418563923,0,3,3,0,3,3,22,46,1,0,24,tuesday,tuesday
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,722,109,613,635,-504,40,94,6552,0,24,thursday,saturday
1552629,0,64641,9,960,153.857318573186,113,146.809326720063,0,644,61.3148831488315,24,107,107,0,107,107,11,51,228,0,24,sunday,sunday
297702,148,488,55,164,5.79537366548043,3,12.2442133889923,0,135,2.2135231316726,0,12,12,0,12,12,23,858,14,0,24,saturday,sunday
1975842,35,140870,9,1126,135.782988004362,86,161.945909001512,0,985,47.9454743729553,12,102,102,0,102,102,8,147,92,0,24,thursday,friday
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,164,51,113,155,-62,37,586,217,0,24,wednesday,thursday
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,9,9,0,9,9,12,0,2,0,24,monday,monday
3032492,4584,114769,9,558,23.890214797136,8,58.291341969809,0,459,10.1157517899761,2,12,6,6,12,0,26,618,43,0,24,tuesday,wednesday
7461335,1478,218090,9,1282,190.655296229803,119,205.137077333876,0,1011,70.657091561939,25,54,0,14,54,-14,57,333,25,0,24,tuesday,friday
420838,148,606,39,344,19.8174322732627,14,26.4632265241994,0,227,7.81625441696113,3,11,11,0,11,11,12,0,17,0,24,monday,tuesday
10145,6,15,19,2,0.295180722891566,0,0.540727670017329,0,1,0.090361445783133,0,2,0,0,2,0,54,0,3,0,24,friday,sunday
27279,9,125,18,115,6.53333333333333,1,20.2134168863709,0,77,2.03333333333333,0,0,0,0,0,0,26,0,1,0,24,friday,saturday
37529,0,356,24,8,2.47058823529412,2,1.97387785124265,0,8,0.955882352941176,0,2,0,2,2,-2,33,120,1,0,24,saturday,sunday
4609,0,3,14,30,3.69886363636364,2,5.17370963970248,0,22,1.28409090909091,0,20,0,20,20,-20,38,240,1,0,24,friday,sunday
27147,0,2260,28,26,4.27283511269276,3,4.81979507694317,0,21,1.58007117437722,0,5,1,4,4,-3,44,1287,11,0,24,saturday,monday
888531,1,4469,47,259,91.6977611940299,84.5,40.7684816919316,0,227,33.9925373134328,10,96,7,89,96,-82,31,808,224,0,24,sunday,tuesday
89879,393,1257,14,16,2.31282051282051,2,2.36634300645418,0,11,0.884615384615385,0,0,0,0,0,0,60,106,11,0,24,sunday,wednesday
2001197,0,1053,2,194,24.8542857142857,15,32.5451584536857,0,152,9.70571428571429,1,46,46,0,46,46,24,604,11,0,24,tuesday,wednesday
4913787,60,158828,9,1480,160.279761904762,117,178.273095932271,0,1248,60.5440476190476,12.5,71,2,37,68,-35,50,93,459,0,24,tuesday,friday
20189,0,66,24,14,3.21929824561403,2,3.42528977370624,0,10,1.21929824561404,0,0,0,0,0,0,66,0,1,0,24,wednesday,saturday
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,297,43,254,288,-211,35,240,261,0,24,monday,wednesday
4609,0,3,14,30,3.69886363636364,2,5.17370963970248,0,22,1.28409090909091,0,6,0,6,6,-6,42,88,34,0,24,saturday,monday
338997,0,128,16,61,8.78758169934641,5,10.4969950275942,0,47,3.38562091503268,1,15,0,0,15,0,67,0,38,0,24,wednesday,saturday
7461335,1478,218090,9,1282,190.655296229803,119,205.137077333876,0,1011,70.657091561939,25,514,296,218,498,78,27,241,965,0,24,sunday,monday
1400,56,1,67,4,0.452830188679245,0,0.922793906463206,0,4,0.19811320754717,0,0,0,0,0,0,67,0,1,0,24,wednesday,saturday
246883,15,10884,24,811,21.2665406427221,5,66.4504508294944,0,377,8.65595463137996,1,23,23,0,23,23,3,0,676,0,24,friday,friday
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,200,200,0,200,200,14,465,1050,0,24,monday,tuesday
4233,0,1005,18,45,5.8895486935867,4,6.89975110815726,0,41,2.31947743467933,1,45,4,41,43,-37,39,37,11,0,24,monday,wednesday
287698,0,4752,24,719,17.6029900332226,10,53.0787685626073,0,403,6.11960132890366,2,14,0,3,14,-3,59,62,2,0,24,sunday,wednesday
1128745,0,52663,9,674,47.5766129032258,20,91.9445516715154,0,576,21.3145161290323,4,28,2,26,28,-24,29,57,12,0,24,tuesday,thursday
23223,0,121,36,31,3.73024523160763,2,5.33312466954893,0,23,1.47411444141689,0,3,0,0,3,0,52,219,1,0,24,wednesday,friday
25247,393,6182,24,127,19.4282051282051,15,17.8011444276002,0,110,8.28461538461539,3,7,7,0,7,7,16,9,17,0,24,sunday,monday
640987,0,84288,1,91,11.5530085959885,8,12.5043567583364,0,78,4.62607449856734,2,5,0,5,5,-5,45,134,30,0,24,tuesday,thursday
115804,0,22,46,45,8.76026490066225,7,7.2400292658861,0,40,3.25033112582781,1,3,0,0,3,0,61,16,64,0,24,saturday,tuesday
35508,0,795,38,8,1.60180995475113,1,1.96226768347755,0,8,0.457013574660633,0,4,0,2,4,-2,51,129,2,0,24,wednesday,friday
1872,0,0,16,11,0.781481481481481,0,1.71281380731998,0,11,0.318518518518519,0,1,0,0,1,0,67,57,1,0,24,monday,thursday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,6,2,4,6,-2,25,248,173,0,24,tuesday,wednesday
100625,1,1280,105,20,4.52482269503546,3,4.4420325682459,0,18,1.89716312056738,1,2,0,2,2,-2,25,25,1,0,24,tuesday,wednesday
1251509,732,46184,9,724,50.6346153846154,20,97.7678232513827,0,707,23.0730769230769,5,19,0,0,19,0,71,178,21,0,24,tuesday,thursday
1433518,25951,101466,9,984,147.768224299065,101,162.955835194539,0,693,46.8355140186916,19,101,2,6,96,-4,70,255,184,0,24,saturday,tuesday
246883,15,10884,24,811,21.2665406427221,5,66.4504508294944,0,377,8.65595463137996,1,5,3,2,5,1,31,105,1,0,24,monday,tuesday
3319,10,1,17,31,3.52332657200811,2,4.69624634199589,0,18,1.4604462474645,0,2,2,0,2,2,19,82,1,0,24,thursday,friday
1425417,185,84153,18,770,99.9076923076923,74.5,109.221260691233,0,610,36.4192307692308,12.5,73,73,0,73,73,14,187,111,0,24,saturday,sunday
29392,0,597,91,23,1.92665474060823,1,2.8542385531005,0,19,0.749552772808587,0,0,0,0,0,0,40,86,2,0,24,friday,sunday
1548753,10803,59597,9,1479,78.4595300261097,39,135.975079527539,0,1337,26.943864229765,7.5,40,40,0,40,40,8,122,22,0,24,friday,saturday
57411,36082,1485,87,38,3.21518987341772,0,7.76990442910116,0,36,1.17088607594937,0,0,0,0,0,0,17,237,2,0,24,friday,saturday
672411,1,14221,9,451,30.6619411123228,14,53.6250889554472,0,444,11.6444929116685,3,0,0,0,0,0,0,157,11,0,24,monday,monday
3002207,0,47567,3,794,23.7297650130548,7,63.2031523051065,0,631,10.8629242819843,2,15,0,9,14,-9,61,0,1,0,24,tuesday,friday
798622,0,34668,5,1458,97.3144016227181,7,216.5536827221,0,1138,50.7910750507099,2,366,366,0,366,366,12,72,11,0,24,monday,monday
8070687,421,278406,9,1682,396.757785467128,270,357.168807777324,0,1570,157.544982698962,37,1579,4,1211,1571,-1207,57,106,227,0,24,tuesday,friday
1055660,0,120305,18,989,175.65625,103.5,197.95679390363,0,514,55.6875,20.5,154,154,0,154,154,4,179,95,0,24,wednesday,wednesday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,5,0,5,5,-5,50,248,99,0,24,wednesday,friday
1548753,10803,59597,9,1479,78.4595300261097,39,135.975079527539,0,1337,26.943864229765,7.5,27,3,9,22,-6,55,133,35,0,24,monday,thursday
1341299,0,64467,8,1368,136.826086956522,70,216.454966131408,0,1086,48.6521739130435,14,14,14,0,14,14,1,60,73,0,24,wednesday,thursday
5970921,53096,234501,9,1315,133.943113772455,48,229.549480134078,0,993,48.9491017964072,12.5,62,0,24,61,-24,53,345,98,0,24,sunday,wednesday
73349,0,1484,18,78,12.4539877300613,9,12.8458068659255,0,53,5.15644171779141,2,8,1,7,7,-6,33,0,4,0,24,saturday,monday
4233,0,1005,18,45,5.8895486935867,4,6.89975110815726,0,41,2.31947743467933,1,1,1,0,1,1,14,14,2,0,24,friday,saturday
37529,0,356,24,8,2.47058823529412,2,1.97387785124265,0,8,0.955882352941176,0,0,0,0,0,0,68,170,2,0,24,thursday,sunday
81756,0,2947,36,208,19.3184357541899,11,26.2555500024856,0,174,8.03631284916201,2,27,0,9,24,-9,61,0,40,0,24,thursday,sunday
1441347,0,53288,8,1301,306.911627906977,216,305.23175579961,0,1031,122.055813953488,26,7,0,0,7,0,71,106,3,0,24,saturday,tuesday
6991,0,550,80,45,2.91866028708134,1,5.02891982127431,0,30,1.00318979266348,0,2,0,0,2,0,57,257,1,0,24,sunday,tuesday
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,55,24,31,52,-7,26,137,39,0,24,friday,saturday
228007,0,24,16,304,12.9305816135084,2,38.3970183215367,0,296,4.25328330206379,0,5,0,1,5,-1,51,196,3,0,24,wednesday,friday
220749,0,12792,18,1064,41.325,22,73.4742569463859,0,971,16.6602941176471,4,0,0,0,0,0,0,51,2,0,24,saturday,saturday
32590,129,628,50,40,3.18623481781377,2,5.53583584799565,0,29,1.18623481781377,0,6,0,0,6,0,66,632,4,0,24,friday,monday
3159268,0,155474,73,127,17.3087557603687,13,19.2423679722631,0,102,7.17972350230415,3,20,7,13,19,-6,30,339,14,0,24,thursday,saturday
55520,0,13,26,226,5.61020408163265,1,19.3327758588189,0,205,2.41020408163265,0,0,0,0,0,0,51,44,1,0,24,sunday,wednesday
489358,17,21286,24,303,65.7797202797203,51.5,62.9928157291622,0,267,24.6013986013986,6.5,86,11,75,82,-64,33,88,3,0,24,monday,wednesday
684014,0,72208,9,965,61.6561314791403,30,105.365779520727,0,860,23.0290771175727,4,37,0,2,35,-2,64,50,22,0,24,thursday,saturday
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,7,0,3,7,-3,54,114,40,0,24,tuesday,friday
812001,0,95068,24,959,188.46835443038,85,225.170530900248,0,406,55.3291139240506,24,51,16,35,47,-19,30,221,87,0,24,sunday,monday
8070687,421,278406,9,1682,396.757785467128,270,357.168807777324,0,1570,157.544982698962,37,111,7,104,110,-97,32,125,188,0,24,saturday,sunday
2156275,114,47233,9,425,81.1328671328671,64,71.7491782816169,0,382,30.7356643356643,6,67,1,8,62,-7,56,81,73,0,24,sunday,tuesday
1975842,35,140870,9,1126,135.782988004362,86,161.945909001512,0,985,47.9454743729553,12,21,10,11,21,-1,25,132,89,0,24,sunday,monday
530,0,0,16,16,1.75,1,3.21130814466628,0,5,0.729166666666667,0,0,0,0,0,0,38,261,4,0,24,thursday,saturday
6135,0,1,14,17,2.5589519650655,1,3.70556889330372,0,15,1.02183406113537,0,3,1,2,3,-1,37,111,18,0,24,monday,tuesday
83580,0,6366,20,95,7.53448275862069,4,12.5316365406771,0,75,3.20344827586207,1,1,1,0,1,1,8,61,1,0,24,saturday,saturday
556,0,0,11,7,0.418918918918919,0,1.30494648079919,0,3,0.081081081081081,0,0,0,0,0,0,11,0,1,0,24,thursday,friday
513160,0,73487,42,1448,123.635738831615,30.5,226.665916627394,0,1140,50.4965635738832,9,296,131,165,274,-34,29,914,376,0,24,wednesday,friday
242526,323,701,4,122,4.33070866141732,2,8.98209515403097,0,102,1.64409448818898,0,0,0,0,0,0,44,10,1,0,24,saturday,monday
155266,1284,2454,60,16,1.38373424971363,0,2.30156304932999,0,13,0.585337915234822,0,4,0,4,4,-4,32,66,20,0,24,wednesday,friday
700738,0,1600,34,64,5.67064439140811,2,10.5251771028036,0,55,2.10501193317422,0,2,0,0,2,0,54,119,1,0,24,thursday,saturday
88853,0,3169,2,29,6.46653543307087,5,5.43472922026143,0,25,2.41732283464567,1,13,13,0,13,13,18,35,1,0,24,friday,saturday
6991,0,550,80,45,2.91866028708134,1,5.02891982127431,0,30,1.00318979266348,0,1,0,1,1,-1,37,198,1,0,24,saturday,monday
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,140,1,11,134,-10,57,597,38,0,24,saturday,tuesday
572325,0,27248,24,361,32.2658079625293,17,44.7506317461263,0,238,10.3138173302108,3,8,0,2,7,-2,56,185,13,0,24,saturday,tuesday
441554,0,60660,4,2333,70.3657407407408,41,162.671662982261,0,2131,26.337962962963,8,56,1,18,53,-17,62,86,50,0,24,wednesday,saturday
32590,129,628,50,40,3.18623481781377,2,5.53583584799565,0,29,1.18623481781377,0,0,0,0,0,0,5,129,1,0,24,sunday,monday
133574,0,22660,38,399,30.2977346278317,17,46.8479813926265,0,159,11.6666666666667,4,48,2,10,43,-8,59,154,2,0,24,sunday,wednesday
4072194,880,161174,9,2119,142.04972972973,79,196.256621062164,0,1950,58.6864864864865,17,168,9,31,147,-22,64,53,241,0,24,wednesday,friday
3319,10,1,17,31,3.52332657200811,2,4.69624634199589,0,18,1.4604462474645,0,2,0,0,2,0,58,164,3,0,24,thursday,sunday
23985,178,2773,36,185,17.2612107623318,11,22.2085038527385,0,104,6.19394618834081,2,2,2,0,2,2,23,410,5,0,24,wednesday,thursday
879585,11,49540,9,1097,102.405095541401,42,174.769406509671,0,999,36.2484076433121,3,82,30,52,82,-22,31,104,46,0,24,friday,saturday
4541886,83,65283,9,448,76.1439393939394,33,99.5703750343503,0,390,28.8333333333333,8,58,0,5,56,-5,64,183,19,0,24,wednesday,saturday
5103,0,173,24,6,0.467741935483871,0,1.14606960796713,0,3,0.217741935483871,0,0,0,0,0,0,39,0,1,0,24,friday,sunday
1185,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,57,223,34,0,24,monday,thursday
668834,4,42523,9,1389,109.848195329087,84.5,118.636482414088,0,1379,42.2983014861996,8,32,1,31,31,-30,45,118,90,0,24,sunday,tuesday
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,0,0,0,0,0,0,108,21,0,24,wednesday,wednesday
212881,49,25,16,354,51.2248995983936,24,56.0600440299194,0,280,19.1144578313253,4,120,4,10,112,-6,67,207,126,0,24,friday,monday
1426027,0,8025,1,216,9.51578947368421,2,28.1757877236896,0,173,3.5578947368421,0,9,2,7,7,-5,42,48,13,0,24,wednesday,friday
97071,0,1000,18,5,1.86792452830189,2,1.78079625871652,0,5,0.792452830188679,0,2,2,0,2,2,6,16,1,0,24,thursday,friday
3169,0,3,38,10,1.48571428571429,1,2.30987233501803,0,4,0.685714285714286,0,4,0,0,4,0,64,352,3,0,24,saturday,tuesday
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,120,50,70,112,-20,28,483,163,0,24,wednesday,thursday
18236,0,81,4,127,13.6605080831409,8,18.4959326836699,0,97,4.60739030023095,1,8,8,0,8,8,13,26,1,0,24,wednesday,thursday
4913787,60,158828,9,1480,160.279761904762,117,178.273095932271,0,1248,60.5440476190476,12.5,196,1,127,192,-126,51,127,264,0,24,friday,monday
236881,1172,36034,40,462,26.1860730593607,9,38.4770089403949,0,278,10.3926940639269,2,9,9,0,9,9,18,46,37,0,24,tuesday,tuesday
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,16,4,5,12,-1,50,513,82,0,24,tuesday,thursday
55520,0,13,26,226,5.61020408163265,1,19.3327758588189,0,205,2.41020408163265,0,3,0,3,3,-3,46,31,1,0,24,saturday,monday
3432568,0,36997,9,194,15.7604790419162,9,23.7550396999829,0,140,7.24550898203593,4,5,2,3,3,-1,34,0,2,0,24,wednesday,thursday
17365,0,3447,36,79,3.21637426900585,1,8.39207163853113,0,29,1.23099415204678,0,2,0,1,2,-1,51,122,20,0,24,friday,monday
2736,491,277,54,18,1.55035971223022,0,2.80210286145007,0,13,0.60431654676259,0,0,0,0,0,0,56,110,2,0,24,thursday,saturday
300536,272,28053,24,883,53.0130208333333,38,78.5796592719212,0,604,20.9375,8,6,0,0,6,0,67,100,1,0,24,monday,thursday
22402,0,4467,18,42,10.0254237288136,8,9.00984571098241,0,31,3.55084745762712,1,3,2,1,1,1,68,101,1,0,24,tuesday,friday
343688,0,13610,24,167,25.8856655290102,16,28.5434624467295,0,155,10.5955631399317,3,35,4,31,34,-27,35,54,2,0,24,saturday,sunday
646,0,3,17,10,3.11111111111111,3,3.11224469144063,0,9,1.3015873015873,0,0,0,0,0,0,57,93,1,0,24,tuesday,thursday
1847,0,65,17,35,6.85714285714286,5,7.07605122421,0,20,1.98051948051948,0,6,0,1,6,-1,54,90,2,0,24,tuesday,friday
36820,0,599,44,13,1.02380952380952,0,2.19293340439234,0,7,0.440476190476191,0,0,0,0,0,0,54,282,1,0,24,wednesday,friday
11384,0,226,2,58,14.9261447562777,13,9.5137548901068,0,52,5.10044313146233,2,26,0,0,26,0,72,110,11,0,24,tuesday,friday
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,41,41,0,41,41,2,457,497,0,24,saturday,saturday
608825,150,11239,44,162,36.536231884058,31,24.1318889880706,0,113,13.3975155279503,6,36,36,0,36,36,14,28,67,0,24,thursday,friday
3159268,0,155474,73,127,17.3087557603687,13,19.2423679722631,0,102,7.17972350230415,3,40,0,5,37,-5,67,184,20,0,24,thursday,sunday
579587,0,33116,18,528,71.7519466073415,47,74.1823631862073,0,505,26.2747497219132,9,46,0,10,43,-10,64,30,128,0,24,wednesday,saturday
23985,178,2773,36,185,17.2612107623318,11,22.2085038527385,0,104,6.19394618834081,2,5,0,3,3,-3,63,0,3,0,24,tuesday,friday
683375,21076,16319,31,448,50.9388111888112,25,73.5186201901984,0,351,17.6101398601399,4,2,0,0,2,0,60,64,20,0,24,thursday,saturday
17135,0,32,13,4,0.205607476635514,0,0.637435248784297,0,2,0.046728971962617,0,0,0,0,0,0,12,180,4,0,24,thursday,thursday
356059,0,27989,8,437,57.2233632862644,42,55.5818231893102,0,266,19.4531450577664,6,69,6,6,61,0,65,56,4,0,24,saturday,tuesday
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,116,7,37,99,-30,53,3071,96,0,24,sunday,tuesday
4233,0,1005,18,45,5.8895486935867,4,6.89975110815726,0,41,2.31947743467933,1,1,1,0,0,1,51,31,5,0,24,wednesday,friday
