page_likes,page_checkin,daily_crowd,page_category,F1,F2,F3,F4,F5,F6,F7,F8,c1,c2,c3,c4,c5,base_time,post_length,share_count,promotion,h_target,post_day,basetime_day
4526533,0,111134,9,847,63.632582322357,29,103.316009213881,0,439,26.9826689774697,9,77,4,41,73,-37,49,66,52,0,24,saturday,monday
1959278,0,12641,18,538,21.452787258248,11,37.7694007688531,0,474,8.55972696245734,3,7,1,1,5,0,52,0,1,0,24,tuesday,thursday
14032442,6,35154,20,783,73.5409482758621,47,108.385519037516,0,756,27.6443965517241,15.5,73,20,40,19,-20,64,199,30,0,24,sunday,wednesday
50563,10358,2348,32,112,9.32347504621072,3,17.314765202678,0,100,3.07578558225508,1,8,0,2,7,-2,71,73,45,0,24,wednesday,saturday
13517,0,34,18,15,7.94444444444444,6,4.3712726626645,0,15,1.91666666666667,0,12,0,0,12,0,70,0,1,0,24,tuesday,friday
274207,0,100435,18,664,130.589330024814,79,131.07955584527,0,503,43.6526054590571,12,121,121,0,121,121,19,0,2,0,24,thursday,friday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,17,17,0,17,17,18,312,169,0,24,wednesday,wednesday
684014,0,72208,9,965,61.6561314791403,30,105.365779520727,0,860,23.0290771175727,4,17,0,0,17,0,72,47,1,0,24,monday,thursday
264140,0,7653,24,131,25.0477386934673,23,19.7827454489906,0,117,9.7713567839196,4,36,3,33,35,-30,43,59,13,0,24,saturday,monday
27147,0,2260,28,26,4.27283511269276,3,4.81979507694317,0,21,1.58007117437722,0,0,0,0,0,0,2,262,13,0,24,tuesday,tuesday
634995,0,463,1,1279,13.2148288973384,1,96.7997690772648,0,872,5.10836501901141,0,1,0,0,1,0,55,172,4,0,24,monday,thursday
68306,0,3811,2,113,26.4857456140351,19,23.4252219815022,0,89,10.1820175438597,4,11,7,4,11,3,29,56,3,0,24,friday,saturday
7564986,0,123241,12,45,3.42481751824817,1,5.71633312384424,0,38,1.26423357664234,0,0,0,0,0,0,0,224,2,0,24,sunday,sunday
416948,0,57260,18,1289,91.5852390852391,54,118.06372495436,0,656,34.950103950104,11,84,1,19,82,-18,53,300,139,0,24,sunday,wednesday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,3,2,1,2,1,37,366,47,0,24,tuesday,wednesday
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,26,0,8,22,-8,57,95,74,0,24,thursday,sunday
1975842,35,140870,9,1126,135.782988004362,86,161.945909001512,0,985,47.9454743729553,12,110,2,13,96,-11,71,170,397,0,24,wednesday,friday
468063,601,137,77,760,32.1022364217252,8,86.263226118097,0,261,11.1022364217252,2,7,0,0,7,0,71,18,8,0,24,monday,thursday
684014,0,72208,9,965,61.6561314791403,30,105.365779520727,0,860,23.0290771175727,4,58,8,50,57,-42,31,137,29,0,24,sunday,tuesday
562,0,0,16,12,1.8876404494382,0,3.28919990355631,0,12,0.797752808988764,0,0,0,0,0,0,66,23,1,0,24,thursday,sunday
1079539,0,66429,18,1075,270.248868778281,205,240.477459759884,0,864,101.357466063348,37,119,1,10,117,-9,57,79,16,0,24,thursday,saturday
879585,11,49540,9,1097,102.405095541401,42,174.769406509671,0,999,36.2484076433121,3,42,1,12,40,-11,53,111,100,0,24,monday,thursday
37149,0,24,90,93,15.9291666666667,10,17.6931949999302,0,91,5.87083333333333,1,7,0,2,5,-2,72,133,1,0,24,saturday,tuesday
40368,0,22418,18,198,28.5,18,31.8013076890198,0,93,11.9329268292683,4,43,3,5,36,-2,68,220,1,0,24,tuesday,friday
287698,0,4752,24,719,17.6029900332226,10,53.0787685626073,0,403,6.11960132890366,2,14,14,0,14,14,24,62,2,0,24,sunday,monday
27147,0,2260,28,26,4.27283511269276,3,4.81979507694317,0,21,1.58007117437722,0,0,0,0,0,0,70,205,3,0,24,saturday,tuesday
3032492,4584,114769,9,558,23.890214797136,8,58.291341969809,0,459,10.1157517899761,2,14,0,8,14,-8,51,93,4,0,24,monday,wednesday
2516731,0,20529,21,141,9.32667617689016,4,15.199678611527,0,64,3.31811697574893,1,0,0,0,0,0,17,10,1,0,24,monday,tuesday
8070687,421,278406,9,1682,396.757785467128,270,357.168807777324,0,1570,157.544982698962,37,1116,1116,0,1116,1116,9,146,294,0,24,saturday,sunday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,0,0,0,0,0,6,52,35,0,24,friday,friday
47872,72574,3957,45,15,2.13223140495868,1,2.88610850342796,0,13,0.925619834710744,0,5,1,4,5,-3,36,44,5,0,24,wednesday,friday
12502094,1,36292,14,1430,174.251833740831,114,197.560656162571,0,594,62.2420537897311,25,123,123,0,123,123,11,0,335,0,24,tuesday,wednesday
950,0,10,24,10,1.30459770114943,0,2.62049429600543,0,10,0.408045977011494,0,2,0,0,2,0,55,120,1,0,24,sunday,wednesday
2027759,0,30065,8,1436,222.104938271605,124.5,256.903873265995,0,1206,94.5123456790124,30.5,153,25,128,144,-103,38,123,36,0,24,saturday,monday
50563,10358,2348,32,112,9.32347504621072,3,17.314765202678,0,100,3.07578558225508,1,1,1,0,1,1,14,100,11,0,24,wednesday,wednesday
81756,0,2947,36,208,19.3184357541899,11,26.2555500024856,0,174,8.03631284916201,2,5,5,0,5,5,6,0,93,0,24,friday,friday
115669,0,745,1,28,1.69230769230769,0,3.79796737914081,0,25,0.644230769230769,0,0,0,0,0,0,6,211,2,0,24,tuesday,tuesday
72615,0,3569,14,1263,28.3468468468468,6,131.45626294184,0,558,7.2454954954955,1,4,0,4,4,-4,43,0,1,0,24,tuesday,wednesday
55520,0,13,26,226,5.61020408163265,1,19.3327758588189,0,205,2.41020408163265,0,2,2,0,2,2,10,23,2,0,24,friday,saturday
14363,0,675,68,17,1.18257261410788,0,2.13055892865268,0,17,0.49792531120332,0,1,1,0,1,1,11,416,3,0,24,tuesday,tuesday
321135,148,1651,16,191,14.4731610337972,6,24.8572620073271,0,132,5.72166998011929,1,23,23,0,23,23,8,11,19,0,24,tuesday,wednesday
149139,0,145,14,116,2.40318302387268,1,9.37951888338328,0,87,1.25729442970822,0,0,0,0,0,0,23,98,1,0,24,wednesday,thursday
18236,0,81,4,127,13.6605080831409,8,18.4959326836699,0,97,4.60739030023095,1,14,14,0,14,14,5,0,3,0,24,sunday,monday
1596968,0,127465,18,1372,322.117647058824,236.5,309.900151349154,0,1096,92.8529411764706,29,95,42,53,93,-11,28,60,161,0,24,tuesday,wednesday
368445,0,30549,9,783,66.0774193548387,30,133.515761325667,0,713,27.2903225806452,7,53,5,23,48,-18,50,115,44,0,24,tuesday,thursday
672411,1,14221,9,451,30.6619411123228,14,53.6250889554472,0,444,11.6444929116685,3,11,11,0,11,11,12,198,18,0,24,monday,tuesday
413095,0,19301,24,402,37.5746753246753,24,45.3474781464773,0,301,13.4166666666667,5,9,2,7,9,-5,39,11,41,0,24,monday,wednesday
2736,491,277,54,18,1.55035971223022,0,2.80210286145007,0,13,0.60431654676259,0,0,0,0,0,0,11,82,3,0,24,wednesday,thursday
952756,8,443107,9,823,83.8,26,150.878242999202,0,823,73.7578947368421,21,154,8,146,153,-138,33,139,11,0,5,wednesday,friday
416948,0,57260,18,1289,91.5852390852391,54,118.06372495436,0,656,34.950103950104,11,17,3,6,11,-3,67,156,13,0,24,saturday,tuesday
879585,11,49540,9,1097,102.405095541401,42,174.769406509671,0,999,36.2484076433121,3,34,34,0,34,34,3,126,88,0,24,wednesday,wednesday
1251509,732,46184,9,724,50.6346153846154,20,97.7678232513827,0,707,23.0730769230769,5,64,1,3,60,-2,67,0,62,0,24,saturday,tuesday
441554,0,60660,4,2333,70.3657407407408,41,162.671662982261,0,2131,26.337962962963,8,57,6,6,50,0,60,77,41,0,24,thursday,sunday
1432,1799,16,32,22,3.3125,0,6.78895012133688,0,13,1.3125,0,12,12,0,0,12,72,0,1,0,24,sunday,wednesday
1501468,0,50185,8,1175,132.468085106383,88.5,157.993394834173,0,1091,49.6510638297872,16,0,0,0,0,0,0,49,183,0,24,saturday,saturday
1259,0,0,2,99,11.5294117647059,8,15.4811208035675,0,97,4.10924369747899,0,11,11,0,11,11,3,215,4,0,24,tuesday,tuesday
416948,0,57260,18,1289,91.5852390852391,54,118.06372495436,0,656,34.950103950104,11,52,3,9,42,-6,67,65,29,0,24,sunday,wednesday
1449985,0,81715,8,1260,569.659574468085,422,369.907997566488,8,1111,244.085106382979,120,118,58,60,115,-2,25,26,54,0,24,monday,tuesday
43331,1536,187,27,12,1.25382262996942,0,2.40789522064734,0,10,0.418960244648318,0,0,0,0,0,0,15,0,1,0,24,wednesday,thursday
24410,0,698,28,103,5.05778894472362,2,9.7139581039815,0,44,1.95477386934673,0,6,1,5,5,-4,48,108,1,0,24,tuesday,thursday
4716837,0,490422,5,1949,138.26393442623,43,260.282628563762,0,1455,58.9786885245902,13,12,4,8,10,-4,45,93,53,0,24,thursday,saturday
329587,0,11271,4,124,11.6048632218845,7,15.9925545194406,0,71,4.25379939209727,1,72,5,27,62,-22,56,92,884,0,24,thursday,sunday
895296,209,35681,16,283,119.211009174312,117,59.9600131883773,0,184,42.2339449541284,26,76,7,35,67,-28,51,11,40,0,24,monday,wednesday
623667,0,2666,26,241,7.64299424184261,1,28.6615566736655,0,144,3.34357005758157,0,0,0,0,0,0,33,82,4,0,24,wednesday,friday
109149,0,14041,24,410,107.195652173913,74,100.216747616531,0,384,42.4347826086957,12,30,1,2,28,-1,60,234,5,0,24,tuesday,thursday
1045111,0,34768,16,1074,26.865671641791,3,117.139823180666,0,908,12.0174129353234,1,6,6,0,6,6,21,0,78,0,24,monday,tuesday
3150,0,5,80,88,3.13991769547325,0,9.23788112771817,0,88,1.24279835390947,0,1,0,0,1,0,60,0,1,0,24,friday,monday
456478,0,3946,24,824,91.6995884773663,67,106.170006342395,0,575,36.4485596707819,11,54,15,39,52,-24,33,200,29,0,24,monday,wednesday
1204214,0,6418,1,105,5.81818181818182,3,11.3528508256314,0,97,2.04475524475524,0,1,0,1,1,-1,46,13,1,0,24,thursday,saturday
453500,0,103877,24,792,247.983050847458,137,249.539881091378,0,792,137,33,305,305,0,305,305,8,146,77,0,24,thursday,friday
42440,0,5337,8,39,10.5878787878788,7,9.21855038810522,0,28,3.58181818181818,1,0,0,0,0,0,8,66,4,0,24,friday,friday
3316706,2842,9114,35,43,4.37090909090909,2,6.83232085491181,0,42,1.80909090909091,0,0,0,0,0,0,65,337,4,0,24,wednesday,saturday
1975842,35,140870,9,1126,135.782988004362,86,161.945909001512,0,985,47.9454743729553,12,5,5,0,5,5,12,150,37,0,24,thursday,friday
242526,323,701,4,122,4.33070866141732,2,8.98209515403097,0,102,1.64409448818898,0,8,8,0,8,8,26,167,61,0,24,friday,saturday
3316706,2842,9114,35,43,4.37090909090909,2,6.83232085491181,0,42,1.80909090909091,0,0,0,0,0,0,1,109,18,0,24,friday,friday
5861927,0,29355,22,819,33.5317725752508,2,129.23953607993,0,723,18.5852842809365,0,22,1,6,21,-5,53,33,48,0,24,tuesday,thursday
4716837,0,490422,5,1949,138.26393442623,43,260.282628563762,0,1455,58.9786885245902,13,83,5,78,79,-73,45,35,168,0,24,monday,wednesday
25281,280,65,39,78,19.55078125,15,14.7371951627387,0,60,6.80989583333333,3,4,0,2,3,-2,67,0,13,0,24,monday,thursday
3002207,0,47567,3,794,23.7297650130548,7,63.2031523051065,0,631,10.8629242819843,2,97,0,54,97,-54,54,125,118,0,24,saturday,monday
1720897,1152,10096,46,248,16.0714285714286,7,30.462887400846,0,231,5.77339901477833,1,5,5,0,5,5,15,46,19,0,24,monday,tuesday
867486,0,21963,4,526,31.2405594405594,15,50.9961005471565,0,417,12.4643356643357,2,1,1,0,1,1,4,0,2,0,24,friday,friday
94905,0,5573,18,256,18.8878048780488,13,23.3078813055541,0,240,7.31382113821138,2,33,8,25,32,-17,34,117,4,0,24,friday,sunday
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,0,0,0,0,0,61,126,2,0,24,friday,monday
891159,0,106158,9,320,37.0116009280742,24,43.1797876900111,0,262,18.8259860788863,7,49,49,0,49,49,5,414,18,0,24,friday,friday
1715845,0,319402,2,1898,206.2,134,316.969809287888,0,359,66.67,35.5,169,169,0,169,169,24,37,212,0,24,saturday,sunday
1155,0,17,22,18,1.94909090909091,1,2.89280441014803,0,12,0.794545454545455,0,0,0,0,0,0,3,19,13,0,24,tuesday,wednesday
668834,4,42523,9,1389,109.848195329087,84.5,118.636482414088,0,1379,42.2983014861996,8,199,14,185,198,-171,35,76,831,0,24,sunday,monday
2736,491,277,54,18,1.55035971223022,0,2.80210286145007,0,13,0.60431654676259,0,0,0,0,0,0,47,169,2,0,24,sunday,tuesday
1259,0,0,2,99,11.5294117647059,8,15.4811208035675,0,97,4.10924369747899,0,21,0,5,21,-5,58,178,1,0,24,tuesday,friday
1959278,0,12641,18,538,21.452787258248,11,37.7694007688531,0,474,8.55972696245734,3,24,7,8,10,-1,59,142,258,0,24,thursday,sunday
668834,4,42523,9,1389,109.848195329087,84.5,118.636482414088,0,1379,42.2983014861996,8,146,0,8,142,-8,65,116,249,0,24,friday,monday
1548753,10803,59597,9,1479,78.4595300261097,39,135.975079527539,0,1337,26.943864229765,7.5,41,2,2,37,0,71,134,28,0,24,friday,monday
35879,10024,914,27,7,0.92741935483871,0,1.32697440902454,0,4,0.290322580645161,0,0,0,0,0,0,51,131,2,0,24,thursday,saturday
115804,0,22,46,45,8.76026490066225,7,7.2400292658861,0,40,3.25033112582781,1,5,0,0,5,0,69,30,52,0,24,wednesday,saturday
1552629,0,64641,9,960,153.857318573186,113,146.809326720063,0,644,61.3148831488315,24,131,11,120,121,-109,46,376,57,0,24,friday,sunday
633016,183,168920,18,1009,113.984090909091,41.5,157.622008216409,0,582,49.8886363636364,11.5,2,2,0,2,2,31,42,4,0,24,tuesday,thursday
965964,0,11631,9,446,37.4942166140904,19,57.6472440884201,0,359,12.2618296529968,2,7,7,0,7,7,22,415,3,0,24,sunday,sunday
3280313,1,39324,14,1609,195.89847715736,141.5,197.891383959476,0,1345,74.9365482233503,26,162,11,151,155,-140,46,222,258,0,24,monday,wednesday
3440,0,164,28,34,5.02941176470588,4,5.00285385683039,0,28,1.83823529411765,0,0,0,0,0,0,4,354,1,0,24,friday,friday
879585,11,49540,9,1097,102.405095541401,42,174.769406509671,0,999,36.2484076433121,3,61,61,0,61,61,23,70,37,0,24,tuesday,wednesday
3544586,122388,227617,9,1535,144.697167755991,92.5,185.198879770454,0,1401,54.8464052287582,17,78,1,7,73,-6,63,82,327,0,24,saturday,tuesday
244175,0,15135,18,378,41.7325581395349,35,40.93448379085,0,246,14.1773255813954,4,123,21,102,115,-81,42,32,102,0,24,saturday,monday
104597,0,317,36,419,48.1903225806452,22,66.8873335559022,0,382,18.8161290322581,3,36,36,0,36,36,3,0,181,0,24,monday,monday
27147,0,2260,28,26,4.27283511269276,3,4.81979507694317,0,21,1.58007117437722,0,2,0,1,2,-1,51,874,15,0,24,friday,sunday
11384,0,226,2,58,14.9261447562777,13,9.5137548901068,0,52,5.10044313146233,2,8,7,1,8,6,26,132,8,0,24,saturday,sunday
57411,36082,1485,87,38,3.21518987341772,0,7.76990442910116,0,36,1.17088607594937,0,1,1,0,1,1,10,194,2,0,24,thursday,friday
996915,0,86122,24,1419,160.475845410628,101.5,200.749881985118,0,1139,64.4371980676329,16.5,23,23,0,23,23,9,72,3,0,24,saturday,saturday
1422427,0,35610,9,214,34.4945205479452,19,41.0421179939299,0,174,11.6821917808219,3,4,4,0,4,4,2,0,33,0,24,friday,friday
23985,178,2773,36,185,17.2612107623318,11,22.2085038527385,0,104,6.19394618834081,2,49,8,41,44,-33,37,49,285,0,24,friday,sunday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,5,2,3,5,-1,37,377,48,0,24,thursday,saturday
965964,0,11631,9,446,37.4942166140904,19,57.6472440884201,0,359,12.2618296529968,2,15,0,15,15,-15,42,236,66,0,24,tuesday,thursday
1009493,175714,47503,9,380,52.5079787234043,25,70.9708880993931,0,371,22.7659574468085,4,281,281,0,281,281,18,124,612,0,24,wednesday,wednesday
19028,441,11,30,21,1.34579439252336,0,3.18173174424008,0,9,0.523364485981308,0,6,6,0,6,6,22,140,1,0,24,monday,tuesday
895296,209,35681,16,283,119.211009174312,117,59.9600131883773,0,184,42.2339449541284,26,27,27,0,27,27,14,244,121,0,24,saturday,sunday
858,0,0,16,2,0.431578947368421,0,0.749071447353987,0,2,0.2,0,1,0,1,1,-1,56,0,1,0,24,saturday,monday
37529,0,356,24,8,2.47058823529412,2,1.97387785124265,0,8,0.955882352941176,0,2,2,0,2,2,12,139,1,0,24,wednesday,thursday
633796,0,954,9,503,30.3285714285714,6,82.0667535657183,0,355,11.02,1,3,0,2,3,-2,51,249,4,0,24,friday,sunday
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,7,0,1,7,-1,63,163,12,0,24,saturday,tuesday
212300,0,1153,24,29,5.35093167701863,4,5.17139309909758,0,23,1.93788819875776,1,2,1,1,2,0,26,59,4,0,24,monday,wednesday
57889,0,10836,18,781,27.4097995545657,17,51.7222881674652,0,370,9.60133630289532,2,9,9,0,9,9,18,69,1,0,24,saturday,sunday
321135,148,1651,16,191,14.4731610337972,6,24.8572620073271,0,132,5.72166998011929,1,1,0,0,1,0,72,44,1,0,24,friday,monday
269481,0,4381,38,4,0.533718689788054,0,0.856978519513151,0,3,0.204238921001927,0,0,0,0,0,0,19,205,2,0,24,saturday,sunday
1259,0,0,2,99,11.5294117647059,8,15.4811208035675,0,97,4.10924369747899,0,11,11,0,11,11,22,90,1,0,24,friday,saturday
2071999,156,150355,57,512,24.769801980198,12,51.5217821758395,0,484,13.7871287128713,5,24,3,21,22,-18,38,1656,107,0,19,tuesday,thursday
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,8,0,1,8,-1,64,223,1,0,24,tuesday,friday
17365,0,3447,36,79,3.21637426900585,1,8.39207163853113,0,29,1.23099415204678,0,5,0,0,5,0,62,0,25,0,24,monday,thursday
55975,53564,774,50,165,32.1779359430605,7,45.4439979634254,0,146,13.270462633452,1,0,0,0,0,0,52,76,1,0,24,saturday,monday
23055,0,67,36,472,20.3106646058733,12,39.3236197886612,0,251,7.73570324574961,2,15,15,0,15,15,19,135,28,0,24,thursday,thursday
456478,0,3946,24,824,91.6995884773663,67,106.170006342395,0,575,36.4485596707819,11,8,8,0,8,8,2,56,18,0,24,wednesday,wednesday
416948,0,57260,18,1289,91.5852390852391,54,118.06372495436,0,656,34.950103950104,11,265,144,121,262,23,30,37,1,0,24,thursday,saturday
220749,0,12792,18,1064,41.325,22,73.4742569463859,0,971,16.6602941176471,4,7,0,7,7,-7,37,117,12,0,24,wednesday,friday
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,360,90,270,344,-180,36,385,183,0,24,sunday,tuesday
57411,36082,1485,87,38,3.21518987341772,0,7.76990442910116,0,36,1.17088607594937,0,0,0,0,0,0,41,277,1,0,24,monday,wednesday
23985,178,2773,36,185,17.2612107623318,11,22.2085038527385,0,104,6.19394618834081,2,27,12,15,26,-3,29,196,25,0,24,wednesday,thursday
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,34,1,10,32,-9,57,304,180,0,24,friday,monday
3424,3264,168,32,32,2.87542087542088,1,4.77027502485579,0,19,1.32659932659933,0,6,3,3,6,0,32,42,20,0,24,saturday,sunday
25879,0,1970,36,227,15.8055842812823,10,20.1817350601,0,134,6.45811789038263,3,7,0,7,7,-7,49,177,16,0,24,saturday,monday
104597,0,317,36,419,48.1903225806452,22,66.8873335559022,0,382,18.8161290322581,3,23,6,17,19,-11,30,0,102,0,24,monday,tuesday
285320,0,5510,24,275,39.9513888888889,18,60.6685358985281,0,192,10.6458333333333,4,52,0,12,51,-12,55,48,3,0,24,monday,wednesday
129525,0,57099,24,274,53.2983870967742,38,49.0746600137287,0,274,23.9516129032258,7,86,1,13,79,-12,63,20,2,0,24,sunday,wednesday
1060457,120918,68146,9,185,26.872,2.5,44.8170460427726,0,185,13.3,0.5,0,0,0,0,0,3,0,1,0,24,monday,monday
965964,0,11631,9,446,37.4942166140904,19,57.6472440884201,0,359,12.2618296529968,2,16,1,15,16,-14,44,431,22,0,24,wednesday,friday
791,0,0,18,14,2.82758620689655,1,3.76067643876087,0,11,1.03448275862069,0,0,0,0,0,0,21,112,1,0,24,wednesday,wednesday
3159268,0,155474,73,127,17.3087557603687,13,19.2423679722631,0,102,7.17972350230415,3,43,6,8,32,-2,64,70,43,0,24,wednesday,saturday
623667,0,2666,26,241,7.64299424184261,1,28.6615566736655,0,144,3.34357005758157,0,25,5,20,21,-15,42,120,2,0,24,monday,wednesday
39611,3243,612,32,137,4.25663716814159,1,14.8221185837528,0,107,1.50442477876106,0,0,0,0,0,0,25,216,1,0,24,tuesday,wednesday
3927,781,8,106,5,0.056768558951965,0,0.477722072704885,0,5,0.043668122270742,0,0,0,0,0,0,12,38,3,0,24,thursday,friday
1959278,0,12641,18,538,21.452787258248,11,37.7694007688531,0,474,8.55972696245734,3,1,1,0,1,1,13,158,4,0,24,sunday,sunday
56474,0,2074,36,81,9.56554307116105,6,13.1584414164565,0,74,4.19475655430712,1,5,5,0,5,5,24,1673,21,0,24,friday,saturday
1548,0,581,16,171,7.67577413479053,3,17.5008866700171,0,120,3.1384335154827,0,5,2,3,5,-1,32,43,1,0,24,wednesday,thursday
209979,20,185,46,4,0.5625,0,0.85700982667835,0,3,0.190406976744186,0,1,1,0,1,1,11,0,39,0,24,tuesday,wednesday
14752,9589,888,27,20,2.22159090909091,0,4.22005355587613,0,14,0.755681818181818,0,0,0,0,0,0,60,241,2,0,24,thursday,sunday
212300,0,1153,24,29,5.35093167701863,4,5.17139309909758,0,23,1.93788819875776,1,2,1,1,2,0,31,47,2,0,24,thursday,saturday
99033,414,1053,32,196,6.92703150912106,2,16.0447544362451,0,178,2.90215588723051,0,4,0,2,4,-2,52,80,1,0,24,friday,sunday
292911,0,25073,24,207,41.1540404040404,21,46.1862064418947,0,143,15.3156565656566,3.5,103,2,101,101,-99,48,345,223,0,24,wednesday,friday
11384,0,226,2,58,14.9261447562777,13,9.5137548901068,0,52,5.10044313146233,2,8,8,0,8,8,8,121,2,0,24,sunday,monday
68306,0,3811,2,113,26.4857456140351,19,23.4252219815022,0,89,10.1820175438597,4,26,8,18,19,-10,41,15,3,0,24,saturday,monday
810,103,4,67,6,0.988235294117647,0,1.5604985451267,0,6,0.376470588235294,0,0,0,0,0,0,20,0,1,0,24,monday,tuesday
83245,167,558,34,39,3.95121951219512,1,6.38641044329194,0,23,1.59349593495935,0,0,0,0,0,0,4,31,1,0,24,wednesday,wednesday
17942,0,264,16,10,0.996153846153846,0,2.01627622673214,0,7,0.361538461538461,0,1,0,1,1,-1,46,0,2,0,24,saturday,monday
1548753,10803,59597,9,1479,78.4595300261097,39,135.975079527539,0,1337,26.943864229765,7.5,3,0,3,2,-3,60,182,1,0,24,monday,thursday
155266,1284,2454,60,16,1.38373424971363,0,2.30156304932999,0,13,0.585337915234822,0,6,6,0,6,6,13,15,563,0,24,sunday,sunday
12502094,1,36292,14,1430,174.251833740831,114,197.560656162571,0,594,62.2420537897311,25,72,72,0,72,72,1,90,1571,0,24,thursday,thursday
287698,0,4752,24,719,17.6029900332226,10,53.0787685626073,0,403,6.11960132890366,2,14,14,0,14,14,17,70,1,0,24,wednesday,thursday
16146,0,1994,36,40,5.41910828025478,4,5.79249606558383,0,32,2.04203821656051,1,2,0,1,2,-1,58,40,32,0,24,saturday,monday
269481,0,4381,38,4,0.533718689788054,0,0.856978519513151,0,3,0.204238921001927,0,1,1,0,1,1,9,0,18,0,24,saturday,sunday
1548,0,581,16,171,7.67577413479053,3,17.5008866700171,0,120,3.1384335154827,0,1,1,0,1,1,12,21,1,0,24,sunday,monday
4950229,0,37416,12,89,14.7383177570093,9,17.4298789807103,0,54,7.66355140186916,3,19,7,12,17,-5,34,26,36,0,24,wednesday,thursday
25599,2023,1835,32,183,11.608378870674,0,33.1250542552312,0,164,5.39344262295082,0,20,0,3,17,-3,61,91,2,0,24,thursday,sunday
20131,13,27,24,47,2.30563002680965,1,6.585620491436,0,35,0.96514745308311,0,0,0,0,0,0,21,104,2,0,24,friday,saturday
11426,1,3330,8,25,5.25490196078431,4,5.21627595074397,0,15,1.84313725490196,0,1,0,0,1,0,59,130,2,0,24,thursday,sunday
668834,4,42523,9,1389,109.848195329087,84.5,118.636482414088,0,1379,42.2983014861996,8,148,148,0,148,148,24,69,888,0,24,wednesday,thursday
7170111,70,497000,9,2173,484.785714285714,256,504.737641487827,0,2017,210.551020408163,104.5,114,114,0,114,114,13,118,257,0,24,saturday,saturday
1422427,0,35610,9,214,34.4945205479452,19,41.0421179939299,0,174,11.6821917808219,3,3,3,0,3,3,6,0,11,0,24,friday,saturday
300536,272,28053,24,883,53.0130208333333,38,78.5796592719212,0,604,20.9375,8,39,10,29,39,-19,31,62,7,0,24,thursday,saturday
3150,0,5,80,88,3.13991769547325,0,9.23788112771817,0,88,1.24279835390947,0,0,0,0,0,0,48,0,12,0,24,monday,wednesday
1433518,25951,101466,9,984,147.768224299065,101,162.955835194539,0,693,46.8355140186916,19,238,52,186,222,-134,32,190,476,0,24,monday,wednesday
2549867,186370,177095,9,1041,227.413194444444,175,197.213274903412,0,942,79.1736111111111,18,91,3,12,87,-9,56,249,209,0,24,wednesday,friday
86582,0,175,4,124,6.20748299319728,2,15.5125956653592,0,38,1.80952380952381,0,0,0,0,0,0,41,21,2,0,24,tuesday,thursday
9102550,35,194202,9,1850,443.369426751592,373,380.521052199727,0,1459,174.554140127389,66,136,10,126,131,-116,46,160,49,0,24,thursday,saturday
1203855,88,101567,9,641,112.684931506849,65,117.813281191024,0,328,39.9452054794521,12,87,2,4,81,-2,67,80,75,0,24,thursday,sunday
3544586,122388,227617,9,1535,144.697167755991,92.5,185.198879770454,0,1401,54.8464052287582,17,71,71,0,71,71,19,82,327,0,24,saturday,sunday
11384,0,226,2,58,14.9261447562777,13,9.5137548901068,0,52,5.10044313146233,2,16,5,11,15,-6,42,195,1,0,24,wednesday,friday
82197,0,3788,14,42,7.92505854800937,6,7.16346472526447,0,34,3.04918032786885,1,17,17,0,17,17,5,166,3,0,24,thursday,thursday
21292,40768,525,32,20,2.94137931034483,2,3.62177487841483,0,17,1.26206896551724,0,3,1,0,2,1,62,172,2,0,24,friday,sunday
63888,0,1564,24,69,10.6507936507937,6,12.3457578732679,0,34,3.92460317460317,1,3,0,3,3,-3,36,83,3,0,24,sunday,tuesday
155266,1284,2454,60,16,1.38373424971363,0,2.30156304932999,0,13,0.585337915234822,0,4,2,2,2,0,66,126,19,0,24,monday,wednesday
513160,0,73487,42,1448,123.635738831615,30.5,226.665916627394,0,1140,50.4965635738832,9,13,13,0,13,13,22,105,84,0,24,sunday,monday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,6,6,0,6,6,18,231,127,0,24,tuesday,wednesday
656085,0,62122,39,165,30.0246913580247,17,38.0370650862812,0,142,11.2283950617284,2,14,14,0,14,14,6,26,32,0,24,sunday,monday
965964,0,11631,9,446,37.4942166140904,19,57.6472440884201,0,359,12.2618296529968,2,50,50,0,50,50,15,129,114,0,24,saturday,sunday
3927,781,8,106,5,0.056768558951965,0,0.477722072704885,0,5,0.043668122270742,0,0,0,0,0,0,68,69,2,0,24,thursday,sunday
